url_name,zh_name,platinum1,platinum2,platinum3,platinum_avg
scindo_prime_blueprint,分裂斩斧 Prime 蓝图,5,5,5
akstiletto_prime_receiver,史提托双枪 Prime 枪机,1,15,19
shatter_burst,碎裂爆破,4,5,9
draining_bite,吸血噬咬,35,45,50
silent_battery,寂静炮组,4,5,5
piercing_caliber,穿甲口径,60,65,79
sudden_impact,瞬间冲击,3,10,10
primed_ravage,破灭 Prime,38,40,40
tenora_prime_blueprint,双簧管 Prime 蓝图,3,3,4
snipetron_vandal_stock,狙击特昂·破坏者 枪托,15,18,70
tigris_prime_barrel,猛虎 Prime 枪管,3,4,5
sonic_boost,声波提升,28,65
vacuum,吸取,3,3,3
telos_boltor,终极·螺钉步枪,25,25,30
vengeful_revenant,复仇亡灵,4,4,4
twin_vipers_wraith_receivers,双子蝰蛇·亡魂 枪机,10,10,13
venka_prime_blueprint,凯旋之爪 Prime 蓝图,9,9,9
clip_delegation,弹能过继,15,20,50
vigilante_armaments,私法 军备,5,5,5
expel_corrupted,驱逐 Orokin,30,35,35
necramech_repair,殁世机甲 修复,22,23,25
wisp_prime_neuroptics_blueprint,Wisp Prime 头部神经光元 蓝图,4,4,4
stropha_set,诡计之刃 一套,20,20,25
zenurik_lens,Zenurik 晶体,5,5,9
tandem_bond,串联连结,20,20,25
zhuge_prime_grip,诸葛连弩 Prime 弓身,5,5,5
aero_vantage,空飞 俯瞰,3,3,4
the_cold_below_scene,幽寒归处场景,9,10
aksomati_prime_blueprint,轻灵月神双枪 Prime 蓝图,5,5,5
archon_flow,执刑官 川流不息,20,25,25
soaring_strike,上升打击,99,100
aksomati_prime_receiver,轻灵月神双枪 Prime 枪机,5,5,5
banshee_prime_systems_blueprint,Banshee Prime 系统 蓝图,25,28,29
amars_contempt,欺谋狼主之鄙,4,5,5
eidolon_naramon_lens,夜灵 Naramon 晶体,20,20,24
ammo_chain,弹链,4,5,5
eidolon_vazarin_lens,夜灵 Vazarin 晶体,25,25,29
eidolon_zenurik_lens,夜灵 Zenurik 晶体,29,29,30
ankyros_prime_blueprint,甲龙双拳 Prime 蓝图,4,4,5
antitoxin,毒抗,3,4,4
khora_prime_blueprint,Khora Prime 蓝图,20,24,24
smeeta_kavat_imprint,笑面型库娃 基因印记,19,21,25
arcane_arachne,赋能·蜘蛛,3,4,4
aerial_ace,空中制霸,12,35,50
arcane_rage,赋能·愤怒,4,4,4
akmagnus_prime_blueprint,麦格努斯双枪 Prime 蓝图,28,30,30
argon_scope,氩晶瞄具,5,5,5
archon_continuity,执刑官 持久力,20,22,25
astilla_prime_blueprint,碎裂者 Prime 蓝图,5,5,5
archon_vitality,执刑官 生命力,25,25,27
banshee_prime_blueprint,Banshee Prime 蓝图,4,5,5
exodia_might,神威·力量,30,100,100
magnus_prime_barrel,麦格努斯 Prime 枪管,29,30,30
baruuk_prime_systems_blueprint,Baruuk Prime 系统 蓝图,2,3,4
volt_prime_blueprint,Volt Prime 蓝图,23,25,25
berserker_fury,嗜血 狂暴,4,5,5
bhisaj_bal,治愈羽箭,20,30,30
boltor_prime_receiver,螺钉步枪 Prime 枪机,4,5,5
glaive_prime_blade,战刃 Prime 刀刃,17,22,22
boreals_anguish,诡文枭主之苦,4,4,5
nekros_prime_neuroptics_blueprint,Nekros Prime 头部神经光元 蓝图,20,22,22
conductive_blade,通电刀刃,4,4,4
nikana_prime_blade,侍刃 Prime 刀刃,20,24,25
deep_freeze,深层冷冻,5,6,6
viral_quills,疫病尖刺,19,19,19
destreza_prime_blueprint,技巧之剑 Prime 蓝图,4,5,6
weeping_wounds,创口溃烂,19,22,24
dethcube_prime_carapace,死亡魔方 Prime 外壳,3,4,4
hildryn_prime_set,Hildryn Prime 一套,23,24,25
equinox_prime_chassis_blueprint,Equinox Prime 机体 蓝图,2,3,3
steflos_set,石晶之花 一套,90,100,150
ferocity,凶恶终结,3,4,4
jugulus_carapace,喉骨刃者 壳甲,15,20,24
flow_burn,热流涌动,4,4,5
nekros_prime_blueprint,Nekros Prime 蓝图,29,29,30
forward_artillery,前装光能炮,4,4,5
wolf_sledge_blueprint,恶狼战锤 蓝图,21,25,45
furor,狂怒,4,5,5
catalyzing_shields,催化护盾,20,25,26
galatine_prime_handle,迦伦提恩 Prime 握柄,4,4,5
chroma_prime_neuroptics_blueprint,Chroma Prime 头部神经光元 蓝图,20,20,22
cleanse_corrupted,净化 Orokin,25,30,40
gara_prime_systems_blueprint,Gara Prime 系统 蓝图,3,3,4
garuda_prime_chassis_blueprint,Garuda Prime 机体 蓝图,3,4,5
dantes_retreat_scene,Dante 的隐居处场景,10,15,15
extreme_velocity,极限加速,15,20,28
gauss_prime_neuroptics_blueprint,Gauss Prime 头部神经光元 蓝图,4,4,4
kill_switch,屠戮换弹
gladiator_aegis,角斗士 圣盾,4,5,5
manifold_bond,多种连结,20,20,22
gladiator_rush,角斗士 猛突,4,4,4
nautilus_prime_systems,鹦鹉螺 Prime 系统,20,20,20
gorgon_wraith_blueprint,蛇发女妖·亡魂 蓝图,4,5,5
necramech_refuel,殁世机甲 燃料补给,10,10,14
gram_prime_blade,格拉姆 Prime 刀刃,4,4,4
nezha_prime_chassis_blueprint,Nezha Prime 机体 蓝图,23,24,25
hikou_prime_blueprint,飞扬 Prime 蓝图,4,4,5
pharaoh_predasite_imprint,法老扑猎达赛 基因印记,29,30,40
homing_fang,连牙追袭,4,5,10
quellor_blueprint,压制者 蓝图,19,20,24
hunter_recovery,猎人 复元,3,4,4
strain_infection,菌株 感染,18,20,20
hunter_synergy,猎人 协力,4,4,5
swing_line,摆荡钩索,14,25,25
kronen_prime_blueprint,皇家拐刃 Prime 蓝图,4,5,5
vauban_prime_chassis_blueprint,Vauban Prime 机体 蓝图,20,20,23
madurai_lens,Madurai 晶体,5,5,5
magus_aggress,魔导·侵略,4,4,5
velox_prime_set,逐电 Prime 一套,18,20,20
maiming_strike,致残突击,3,5,5
vicious_bond,凶恶连结,19,20,24
mandonel_barrel,辐光弩炮 枪管,5,5,5
zazvat_kar,无尽弹雨,12,19,20
mantis_avionics_blueprint,Mantis 飞航系统 蓝图,4,4,4
astilla_prime_barrel,碎裂者 Prime 枪管,13,15,15
masters_edge,宗师锐势,5,5,8
bo_prime_ornament,玻之武杖 Prime 饰物,19,25,27
melee_afflictions,Melee Afflictions,2,3,4
boar_prime_receiver,野猪 Prime 枪机,14,14,15
corvas_prime_barrel,黑鸦 Prime 枪管,14,15,17
motus_setup,跃动 设局,4,4,5
necramech_blitz,殁世机甲 闪击,4,5,5
dethcube_prime_blueprint,死亡魔方 Prime 蓝图,13,15,16
dorma_hound_blueprint,铎玛猎犬 蓝图,65
nezha_prime_blueprint,Nezha Prime 蓝图,4,4,5
grendel_neuroptics_locator,Grendel 头部神经光元定位装置,20,20,60
ninkondi_prime_blueprint,降灵追猎者 Prime 蓝图,3,4,5
hata_satya,真实击杀,19,20,20
okina_prime_handle,翁 Prime 握柄,4,5,5
hysterical_assault,狂化突击,14,20,20
orgone_tuning_matrix,能量调谐矩阵,4,4,5
latron_prime_receiver,拉特昂 Prime 枪机,17,33,39
parallax_avionics_blueprint,星察飞航系统 蓝图,4,4,4
sequence_burn,延烧数列,20,25,40
spectra_vandal_handle,光谱切割器·破坏者 握柄,15,15,20
parallax_fuselage_blueprint,星察机身 蓝图,4,4,4
proton_snap,质子 猛扑,2,3,4
spira_prime_blade,旋刃飞刀 Prime 刀刃,18,20,25
tempo_royale,皇家节奏,20,20,24
quick_thinking,随机应变,4,4,5
venerdo_hoverdrive,启明物悬浮驱动,28,65
rapid_resilience,极速复元,5,5,7
vermillion_storm,朱红暴风,25,28,29
redeemer_prime_blueprint,救赎者 Prime 蓝图,3,4,4
voidrig_capsule,虚空锐将 机舱,25,28,65
residual_malodor,残差·恶嗅,3,3,4
voidrig_casing,虚空锐将 外壳,20,23,30
residual_shock,残差·电击,3,4,4
volnus_prime_handle,创伤 Prime 握柄,20,24,30
zakti_prime_blueprint,毒芽 Prime 蓝图,15,16,20
revenant_prime_systems_blueprint,Revenant Prime 系统 蓝图,4,5,5
scavenge,搜集,4,8,10
boar_prime_blueprint,野猪 Prime 蓝图,9,10,13
scourge_prime_handle,祸根 Prime 握柄,3,5,5
cedo_set,塞多 一套,20,20,22
shimmering_blight,飞光荒疫,4,5,5
grendel_prime_systems_blueprint,Grendel Prime 系统 蓝图,20,29,30
hydroid_prime_neuroptics_blueprint,Hydroid Prime 头部神经光元 蓝图,10,10,15
sicarus_prime_blueprint,暗杀者 Prime 蓝图,4,4,5
latron_prime_stock,拉特昂 Prime 枪托,18,35,39
slicing_feathers,割裂羽翼,4,4,4
nautilus_blueprint,鹦鹉螺 蓝图,15,15,15
spoiled_strike,腐坏打击,3,5,5
oull,Oull,15,15,15
stropha_barrel,诡计之刃 枪管,8,10,15
pandero_prime_receiver,手鼓 Prime 枪机,20,20,20
pop_top,瞬满,28,65
strun_prime_receiver,斯特朗 Prime 枪机,4,5,7
theorem_demulcent,定理·缓和,3,4,4
quick_escape,迅逃夭,20,28,35
tipedo_prime_blueprint,提佩多 Prime 蓝图,5,5,5
reinforced_bond,强固连结,19,20,20
snipetron_vandal_barrel,狙击特昂·破坏者 枪管,19,20,25
tranquil_cleave,秋风落叶,3,4,4
unleashed,释放,3,5,5
soma_prime_receiver,月神 Prime 枪机,19,20,20
virtuos_null,正直·空无,3,4,4
spectra_vandal_barrel,光谱切割器·破坏者 枪管,14,15,15
virulent_scourge,剧毒灾害,2,3,3
tek_assault,技法 猛袭,16,24,30
tigris_prime_blueprint,猛虎 Prime 蓝图,20,29,30
vital_sense,弱点感应,4,4,5
voidrig_engine,虚空锐将 引擎,15,19,25
volnus_prime_head,创伤 Prime 锤头,5,5,5
wyrm_prime_carapace,蛟龙 Prime 外壳,18,25,25
waveband_disruptor,波段干扰,5,5,12
aerial_bond,空中连结,19,20,20
zephyr_prime_neuroptics_blueprint,Zephyr Prime 头部神经光元 蓝图,4,4,5
akmagnus_prime_link,麦格努斯双枪 Prime 连接器,20,25,25
arcane_bodyguard,赋能·卫士,4,4,5
athodai_barrel,阿索代 枪管,10,20,20
arcane_ice_storm,赋能·冰暴,5,5,5
frost_prime_chassis_blueprint,Frost Prime 机体 蓝图,15,15,19
arcane_resistance,赋能·抗毒,3,3,3
grendel_chassis_locator,Grendel 机体定位装置,17,19,20
grendel_systems_locator,Grendel 系统定位装置,17,20,20
astilla_prime_stock,碎裂者 Prime 枪托,3,4,4
knell_prime_barrel,丧钟 Prime 枪管,25,30,30
atlas_prime_systems_blueprint,Atlas Prime 系统 蓝图,4,5,5
augur_message,预言 启示,2,3,4
loot_detector,战利品探测器,29,30,39
augur_pact,预言 契约,2,3,3
mag_prime_systems_blueprint,Mag Prime 系统 蓝图,18,19,20
bane_of_infested,灭亡 Infested,2,4,4
mesa_prime_systems_blueprint,Mesa Prime 系统 蓝图,17,19,20
baza_prime_receiver,苍鹰 Prime 枪机,5,10,10
nezha_prime_neuroptics_blueprint,Nezha Prime 头部神经光元 蓝图,15,19,20
broken_war_set,破碎的战争之剑 一套,3,3,4
pennant_blueprint,尖幡 蓝图,25,25,25
brutal_tide,残暴浪潮,4,4,4
cernos_prime_blueprint,西诺斯 Prime 蓝图,5,5,5
saryn_prime_blueprint,Saryn Prime 蓝图,20,23,25
tenora_prime_receiver,双簧管 Prime 枪机,17,18,19
continuity,持久力,3,3,3
astral_bond,星界连结,18,20,20
corvas_prime_blueprint,黑鸦 Prime 蓝图,3,3,4
crowd_dispersion,人群驱散,4,4,4
brief_respite,快速休整,18,18,19
defiled_snapdragon,积秽骁龙,2,4,4
dera_vandal_stock,德拉·破坏者 枪托,15,17,18
disruptor,冲击干扰,3,5,5
enduring_affliction,长时苦难,3,5,10
scimitar_set,Scimitar 一套,20,20,20
expel_corpus,驱逐 Corpus,2,3,3
secondary_outburst,次要·爆发,15,16,16
flailing_branch,多流抽击,3,4,4
ballistica_prime_blueprint,布里斯提卡 Prime 蓝图,10,15,20
full_contact,全面接触,3,4,4
ember_prime_neuroptics_blueprint,Ember Prime 头部神经光元 蓝图,15,17,19
gladiator_resolve,角斗士 决心,5,5,5
enemy_radar,侦敌雷达,14,29,30
fulmin_prime_set,雷霆 Prime 一套,19,20,23
gorgon_wraith_stock,蛇发女妖·亡魂 枪托,4,4,4
karak_wraith_barrel,卡拉克·亡魂 枪管,14,15,15
khora_prime_systems_blueprint,Khora Prime 系统 蓝图,2,4,4
loki_prime_neuroptics_blueprint,Loki Prime 头部神经光元 蓝图,14,15,16
necramech_augur,殁世机甲 预言,8,15,15
knell_prime_receiver,丧钟 Prime 枪机,3,4,4
photon_repeater,光子续能器,15,18,24
lingering_torment,恒久折磨,3,5,5
primo_flair,顶级花式,15,18,20
magus_elevate,魔导·振奋,3,3,4
shock_collar,电击项圈,20,25,39
mantis_engines_blueprint,Mantis 引擎 蓝图,5,5,5
smite_corrupted,毁灭 Orokin,30,30,35
modified_munitions,弹药改良,4,5,5
strun_prime_blueprint,斯特朗 Prime 蓝图,30,30,30
necramech_redirection,殁世机甲 蓄能重划,4,4,5
strun_wraith_stock,斯特朗·亡魂 枪托,23,30,70
parry,招架,10,10,10
sudden_justice,骤然正义,25,35
perpetual_agony,永恒苦痛,5,10,20
tidal_impunity,潮汐涌净,8,17,20
polar_magazine,极地弹仓,3,4,4
athodai_receiver,阿索代 枪机,20,20,25
bonewidow_capsule,骨骸寡妇 机舱,15,20,35
precision_intensify,集中 聚精会神,4,5,5
protective_shots,防护射击,15,19,20
cautious_shot,谨慎射击,19,20,20
pummel,强力猛击,3,4,5
harrow_prime_systems_blueprint,Harrow Prime 系统 蓝图,23,24,25
quickdraw,持续火力,5,10,10
holster_amp,切换增幅,20,20,24
quicklock,快速锁定,7,10,10
hystrix_prime_set,豪猪 Prime 一套,15,15,16
rebound,弹跳,4,5,5
lethal_torrent,致命洪流,20,20,20
residual_viremia,残差·毒血,4,4,4
melee_crescendo,近战·渐强,20,21,21
revenant_prime_neuroptics_blueprint,Revenant Prime 头部神经光元 蓝图,3,3,4
panthera_prime_receiver,猎豹 Prime 枪机,13,15,15
saxum_thorax,重岩者 胸腔,4,5,7
section_density,截面密度,2,3,3
preparation,有备而来,17,19,19
rauta_stock,锐铁 枪托,13,20,30
shotgun_ammo_mutation,霰弹枪弹药转换,4,4,4
speed_drift,速度窜升,25,25,35
soft_hands,精湛快手,4,4,5
synth_deconstruct,合成 解构,19,20,25
sporothrix_blueprint,孢丝感染枪 蓝图,2,3,3
vauban_prime_blueprint,Vauban Prime 蓝图,15,17,19
spry_sights,迅敏视觉,5,7,10
aerodynamic,空气动力,20,20,20
stabilizer,稳定,3,4,4
archgun_riven_mod_(veiled),曲翼枪械裂罅 Mod （尚未揭开）,15,20,25
streamlined_form,流线外形,3,3,4
critical_focus,关键焦点,15,17,19
stropha_receiver,诡计之刃 枪机,4,8,10
eidolon_unairu_lens,夜灵 Unairu 晶体,20,24,25
gram_prime_handle,格拉姆 Prime 握柄,18,18,20
sure_shot,准确射手,4,4,10
tactical_reload,机动装填,4,4,15
larkspur_prime_set,翠雀 Prime 一套,19,20,21
prolonged_paralysis,长时瘫痪,24,25,35
tek_collateral,技法 连带,4,4,4
ruinous_extension,毁灭扩展,18,18,18
terminal_velocity,极限速度,3,3,3
acceltra_prime_stock,迅发电浆炮 Prime 枪托,20,20,20
thumper,重击者,5,5,9
akvasto_prime_link,瓦斯托双枪 Prime 连接器,17,18,20
toxin_resistance,毒素抵抗,3,5,5
trick_mag,戏法增幅,3,5,10
infectious_injection,传染性注射,15,15,15
twitch,迅速抽换,3,4,5
revenant_prime_blueprint,Revenant Prime 蓝图,13,15,15
valkyr_prime_blueprint,Valkyr Prime 蓝图,2,4,5
spectra_vandal_chassis,光谱切割器·破坏者 机体,19,20,20
velox_prime_receiver,逐电 Prime 枪机,4,5,5
tenacious_bond,坚韧连结,18,18,18
zhuge_prime_blueprint,诸葛连弩 Prime 蓝图,4,5,8
tiberon_prime_stock,狂鲨 Prime 枪托,20,20,20
accelerated_isotope,迅发核素,2,3,3
ash_prime_blueprint,Ash Prime 蓝图,14,17,17
akbolto_prime_link,螺钉双枪 Prime 连接器,4,4,5
dakra_prime_blade,达克拉 Prime 刀刃,12,15,15
arcane_deflection,赋能·偏折,2,2,3
guandao_prime_handle,关刀 Prime 握柄,14,15,23
arcane_nullifier,赋能·消磁,3,3,4
balefire_surge,野火涌流,15,16,20
arcane_trickery,赋能·诡计,3,4,4
carmine_penta_receiver,嫣红·潘塔 枪机,12,15,20
augur_accord,预言 协约,2,4,4
cedo_barrel,塞多 枪管,10,30,50
concentrated_arrow,集中箭矢,11,18,20
baza_prime_barrel,苍鹰 Prime 枪管,4,4,5
counter_pulse,反转脉冲,11,14,15
blunderbuss,雷筒,3,5,5
dera_vandal_blueprint,德拉·破坏者 蓝图,9,9,12
cleanse_the_murmur,净化低语者,4,5,5
draining_gloom,幽暗枯竭,100
khra_canticle,Khra 颂歌,18,24,25
conic_nozzle,锥型推进器,4,5,5
continuous_misery,无尽苦难,3,3,3
magus_vigor,魔导·活力,3,5,5
corvas_prime_stock,黑鸦 Prime 枪托,4,4,4
nautilus_prime_cerebrum,鹦鹉螺 Prime 头部,15,15,16
dig,挖掘,4,4,5
rifle_amp,步枪增幅,19,20,25
eject_magazine,弹匣置换,4,4,9
sheev_blade,希芙 刀刃,10,20,50
embedded_catalyzer,内置触媒,4,5,8
strain_fever,菌株 热毒,18,25,30
enhanced_durability,耐久强化,4,4,4
survival_instinct,生存本能,20,30,30
fortitude,不屈不挠,3,4,4
twin_vipers_wraith_blueprint,双子蝰蛇·亡魂 蓝图,10,25,30
ghost,幽灵,2,3,3
voltage_sequence,电压数列,20,25,40
handspring,翻筋斗,3,5,5
guardian_armor,庇佑护甲,15,25,25
healing_return,治愈归复,4,5,7
latron_prime_barrel,拉特昂 Prime 枪管,18,25,28
hush,消音器,3,4,5
hystrix_prime_blueprint,豪猪 Prime 蓝图,3,3,4
necramech_intensify,殁世机甲 聚精会神,15,15,17
lock_and_load,填弹上膛,4,4,4
panzer_devolution,铁甲回溯,14,150,150
magazine_warp,弹匣增幅,5,9,10
perfect_balance,完美平衡,180
mandonel_blueprint,辐光弩炮 蓝图,4,4,4
stahlta_set,钢刃步枪 一套,24,25,25
master_key,万能钥匙,4,4,5
tesla_bank,特斯拉电容,25,29,40
okina_prime_blade,翁 Prime 刀刃,4,4,4
athodai_blueprint,阿索代 蓝图,19,20,25
overview,纵观全局,3,5,10
cyclone_kraken,飓风海怪,20,20,23
parallax_scope,视差瞄具,2,3,3
fulmin_prime_receiver,雷霆 Prime 枪机,12,13,13
magus_drive,魔导·驱动,14,20,170
pathocyst_subcortex,病囊飞刃 下皮层,4,6,10
pacifying_bolts,抚慰之风,16,20,24
poisonous_sting,剧毒螫刺,4,4,5
pounce,猛扑,3,4,4
primed_smite_corrupted,毁灭 Orokin Prime,20,20,20
pressurized_magazine,增压弹匣,4,5,6
spectral_spirit,魅影魂灵,10,10,12
raider_matrix,劫袭矩阵,4,4,10
tek_enhance,技法 强化,15,20,20
regen,重生,5,10,10
twin_vipers_wraith_link,双子蝰蛇·亡魂 连接器,14,15,16
revenant_prime_chassis_blueprint,Revenant Prime 机体 蓝图,3,3,4
rupture,破裂,2,3,5
sanctuary,守护光罩,2,3,4
champions_blessing,强者祝福,13,25,25
dera_vandal_barrel,德拉·破坏者 枪管,17,19,20
sense_danger,危机感知,3,3,4
kaszas_set,死亡使徒 一套,19,20,20
shell_compression,压缩弹药,5,10,10
primed_quickdraw,持续火力 Prime,14,15,23
strun_prime_barrel,斯特朗 Prime 枪管,7,7,8
viral_tempest,病毒风暴,10,13,15
theorem_contagion,定理·触染,3,4,4
vaporize,汽化,4,4,10
zhuge_prime_barrel,诸葛连弩 Prime 枪管,20,20,22
velox_receiver,逐电 枪机,5,5,9
mad_stack,狂堆速,28,65
vigilante_vigor,私法 活力,3,3,4
panthera_prime_barrel,猎豹 Prime 枪管,18,18,20
virtuos_strike,正直·打击,5,5,10
abating_link,耗弱链接,14,17,20
void_cloak,虚空隐匿,10,10,10
adaptation,适应,14,14,14
volatile_quick_return,易爆速返,4,5,5
carmine_penta_blueprint,嫣红·潘塔 蓝图,10,10,10
whirlwind,旋风,4,5,5
crushing_ruin,月落乌啼,13,14,14
wolf_sledge_handle,恶狼战锤握柄,2,3,5
cyngas_receiver,合成燃气炮 枪机,9,9,9
agile_aim,机动瞄准,3,3,3
epitaph_set,葬铭 一套,16,16,17
arcane_agility,赋能·灵敏,4,4,4
exodia_contagion,神威·触染,10,15,15
arcane_blessing,赋能·赐福,3,3,3
exodia_hunt,神威·狩猎,10,14,15
arcane_rise,赋能·崛起,3,3,4
fragor_prime_handle,重击巨锤 Prime 握柄,10,15,15
arcane_victory,赋能·胜利,2,4,5
frostbite,结霜侵蚀,15,17,19
armored_agility,灵活装甲,2,3,3
gauss_prime_systems_blueprint,Gauss Prime 系统 蓝图,14,14,15
bane_of_grineer,灭亡 Grineer,2,3,3
kogake_prime_gauntlet,科加基 Prime 拳套,13,25,25
battering_maneuver,机动冲撞,10,10,25
mag_prime_neuroptics_blueprint,Mag Prime 头部神经光元 蓝图,14,15,15
breach_quanta,封隙量子,3,4,5
mandonel_set,辐光弩炮 一套,15,18,20
mending_splinters,治愈玻片,15,20,24
broad_eye,广域之视,3,4,4
merulina_guardian,涌浪之护,11,14,15
cascadia_empowered,瀑流·强化,2,3,3
peaceful_provocation,和平挑衅,15,15,19
cascadia_flare,瀑流·耀炎,4,4,4
power_drain,力量汲取,15,20,20
cascadia_overcharge,瀑流·溢能,2,2,3
secondary_encumber,次要·妨害,14,15,15
charged_chamber,蓄力装填,3,3,3
charged_shell,充电弹头,3,3,3
shadow_haze,暗影迷雾,14,14,15
cleanse_corpus,净化 Corpus,2,3,3
thermite_rounds,铝热焊弹,14,14,15
cleanse_grineer,净化 Grineer,2,3,3
thrall_pact,奴仆契约,15,20,24
cleaving_whirlwind,弧刃回天,2,3,3
virtuos_spike,正直·尖刺,10,18,18
conjunction_voltage,联结·电压,4,4,4
wisp_prime_blueprint,Wisp Prime 蓝图,18,19,19
containment_breach,核控突破,3,3,3
abundant_mutation,增生突变,14,14,15
corinth_prime_blueprint,科林斯 Prime 蓝图,3,4,4
ambush_optics,伏击光子,40,50,80
drifting_contact,漂移接触,3,3,3
arcane_steadfast,赋能·坚定,15,15,18
endurance_drift,坚忍窜升,3,4,4
auger_strike,螺钻打击,14,14,14
energy_field,能量力场,5,5,5
bladed_rounds,尖刃弹头,10,10,10
cinta_lower_limb_blueprint,遂心 下弓臂 蓝图,10,14,15
eternal_eradicate,永恒·湮灭,2,3,3
critical_delay,关键延迟,13,14,14
eternal_onslaught,永恒·猛攻,2,3,3
elusive_retribution,幻形惩戒,14,15,19
euphona_prime_blueprint,悦音 Prime 蓝图,4,4,4
enraged,狂化震怒,10,12,14
guided_effigy,导路龙骸,15,25,25
fast_hands,爆发装填,2,2,5
hallowed_eruption,圣域爆发,12,15,15
fetch,取回,3,4,4
hallowed_reckoning,神圣清算,14,16,18
flame_repellent,火焰防护,3,8,10
flechette,箭型弹头,3,3,4
loyal_merulina,不渝珊瑚,10,11,14
magnetized_discharge,磁吸释放,10,11,15
focus_radon,聚焦氡气,2,3,3
magus_firewall,魔导·防火墙,14,250,300
fury,狂暴,2,2,3
mesmer_shield,催眠护盾,9,10,10
gara_prime_neuroptics_blueprint,Gara Prime 头部神经光元 蓝图,4,4,4
mind_freak,精神狂怒,15,16,20
grim_fury,冷面狂怒,3,4,4
necramech_pressure_point,殁世机甲 压迫点,14,15,15
gunslinger,神枪手,3,3,5
necramech_rebuke,殁世机甲 训戒,11,15,20
harrow_prime_blueprint,Harrow Prime 蓝图,3,3,3
parasitic_vitality,寄生活力,10,15,15
hawk_eye,隼目,2,3,4
phaedra_stock,菲德菈 枪托,17,20,25
piercing_navigator,穿刺抛体,15,16,25
hollow_point,空尖弹,2,3,4
reinforcing_stomp,践踏加固,13,15,15
hyperstrike,超量打击,2,4,5
rousing_plunder,振奋劫掠,12,20,20
hystrix_prime_barrel,豪猪 Prime 枪管,3,4,5
savage_silence,残酷无息,15,15,15
incendiary_coat,燃烧外壳,3,3,3
sawtooth_clip,锯齿弹链,3,10,10
ironclad_matrix,铁甲矩阵,2,4,4
sevagoth_prime_blueprint,Sevagoth Prime 蓝图,8,11,13
ivara_prime_neuroptics_blueprint,Ivara Prime 头部神经光元 蓝图,5,5,5
sonic_fracture,破碎声波,14,15,24
jagged_edge,锯刃,3,3,3
steel_charge,钢铁充能,17,19,20
karyst_prime_handle,凯洛斯特 Prime 握柄,5,5,6
surging_blades,涌流之刃,14,16,18
killing_blow,一击必杀,2,3,3
vazarin_transmute_core,Vazarin 转换核心,10,50
vigorous_swap,强力切换,15,15,15
lasting_sting,未完之刺,2,3,5
lex_prime_receiver,雷克斯 Prime 枪机,3,3,4
baruuk_prime_neuroptics_blueprint,Baruuk Prime 头部神经光元 蓝图,15,15,19
lightning_rod,避雷针,5,9,10
buzz_kill,败兴虐杀,15,15,15
melee_prowess,非凡技巧,3,5,10
contamination_casing,毒染套管,9,10,10
melee_retaliation,近战·报复,2,3,3
damzav_vati,剧毒射击,20,20,20
melee_vortex,近战·旋涡,3,3,3
molt_vigor,蜕化·活力,2,3,3
dark_propagation,幽暗蔓延,14,15,15
molten_impact,熔岩冲击,3,3,3
enveloping_cloud,包覆游云,12,15,15
munitions_vortex,弹药漩涡,3,10,13
gale_kick,狂风猛踢,15,15,15
naramon_lens,Naramon 晶体,2,2,3
hydroid_prime_blueprint,Hydroid Prime 蓝图,18,18,19
nidus_prime_systems_blueprint,Nidus Prime 系统 蓝图,3,3,4
internal_bleeding,内部出血,10,13,14
onslaught_matrix,强攻矩阵,2,3,3
jahu_canticle,Jahu 颂歌,15,15,15
orvius_blade,灵枢 刀刃,2,2,2
latron_wraith_barrel,拉特昂·亡魂 枪管,19,20,20
pandero_prime_barrel,手鼓 Prime 枪管,4,5,5
pool_of_life,生命之池,25,25,30
pathocyst_blueprint,病囊飞刃 蓝图,1,4,4
smite_infusion,惩击洗礼,14,14,14
piercing_hit,穿甲伤害,3,10,10
tenora_prime_barrel,双簧管 Prime 枪管,11,11,13
primary_frostbite,主要·霜冻,3,3,3
volatile_parasite,暴怒寄生,13,15,15
adlet_core_blueprint,艾莱核心 蓝图,8,10,65
reflect,反射,3,3,4
arcane_reaper,赋能·收割,17,18,18
reflection,充能反弹,4,5,5
arcane_velocity,赋能·迅速,9,10,10
rending_turn,撕裂翻转,5,5,15
divine_retribution,圣枪惩戒,11,14,14
retribution,惩戒,3,3,4
endless_lullaby,无尽催眠曲,10,15,15
revenge,复仇,3,4,5
energy_transfer,能量转移,14,15,15
rifle_aptitude,步枪才能,1,3,3
garuda_prime_neuroptics_blueprint,Garuda Prime 头部神经光元 蓝图,15,18,18
ripload,撕裂装填,10,12,15
scourging_warheads,苦痛弹头,4,10,25
gladiator_might,角斗士 威猛,12,20,20
secondary_fortifier,次要·筑垒,5,5,5
insatiable,不竭贪婪,11,15,15
seeker_volley,追踪齐射,2,4,4
irradiating_disarm,辐射缴械,12,13,14
sinister_reach,凶恶延伸,2,3,4
karyst_prime_blade,凯洛斯特 Prime 刀刃,14,18,20
smite_corpus,毁灭 Corpus,3,4,5
larkspur_prime_barrel,翠雀 Prime 枪管,15,19,20
lasting_covenant,持久圣约,13,15,15
split_chamber,分裂膛室,3,3,3
lohk,Lohk,13,14,14
stradavar_prime_barrel,斯特拉迪瓦 Prime 枪管,3,4,4
necramech_continuity,殁世机甲 持久力,8,10,12
sundering_strike,破甲,3,4,4
necramech_steel_fiber,殁世机甲 钢铁纤维,13,20,20
